strategy_id,walk_forward_preset,fold,symbol,name,industry,valid_start,valid_end,train_end,missing_days,avg_rank,min_rank,avg_weight,total_missing_weight,in_pit_snapshot,in_pit_filtered,in_pit_scored,in_pit_selected_before_limit,in_pit_universe,pit_universe_rank,pit_universe_score,pit_liquidity_rank,pit_size_rank,pit_walk_forward_limit,snapshot_window_start,snapshot_bfq_rows,snapshot_qfq_rows,snapshot_basic_rows,valid_bfq_rows,valid_qfq_rows,valid_adj_factor_rows,valid_basic_rows,missing_dates_present_in_valid_bfq,missing_dates_present_in_valid_qfq,missing_dates_present_in_valid_adj,db_stock_metadata,db_daily_rows,db_daily_min_date,db_daily_max_date,db_daily_basic_rows,db_adj_factor_rows,classification
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.600660,福耀玻璃,汽车配件,2025-04-01,2026-03-31,2025-03-31,206,57.52427184466019,50.0,0.0043757233009708634,0.9013989999999978,True,True,True,True,False,169.0,0.8932381667918858,0.8441021788129226,0.9669421487603306,120,2024-12-31,58,58,58,242,242,242,242,206,206,206,True,4900,2016-05-03,2026-06-24,2534,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.601169,北京银行,银行,2025-04-01,2026-03-31,2025-03-31,104,55.01923076923077,48.0,0.004584788461538463,0.47681800000000013,True,True,True,True,False,302.0,0.8338842975206611,0.7426746806912096,0.9706987227648385,120,2024-12-31,58,58,58,242,242,242,242,104,104,104,True,4884,2016-05-03,2026-06-24,2526,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.601229,上海银行,银行,2025-04-01,2026-03-31,2025-03-31,148,51.648648648648646,42.0,0.0047385945945945945,0.7013119999999999,True,True,True,True,False,373.0,0.8047332832456799,0.6915852742299023,0.9744552967693464,120,2024-12-31,58,58,58,242,242,242,242,148,148,148,True,4636,2016-11-16,2026-06-24,2323,2323,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.601766,中国中车,运输设备,2025-04-01,2026-03-31,2025-03-31,105,64.22857142857143,59.0,0.004193580952380952,0.44032599999999994,True,True,True,True,False,225.0,0.8700976709241173,0.7967693463561232,0.9800901577761082,120,2024-12-31,58,58,58,242,242,242,242,105,105,105,True,4880,2016-05-03,2026-06-24,2524,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.601816,京沪高铁,铁路,2025-04-01,2026-03-31,2025-03-31,242,30.541322314049587,20.0,0.006924690082644623,1.6757749999999987,True,True,True,True,False,200.0,0.8797896318557475,0.8069120961682945,0.9891059353869271,120,2024-12-31,58,58,58,242,242,242,242,242,242,242,True,3088,2020-01-16,2026-06-24,1549,1549,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.688041,海光信息,半导体,2025-04-01,2026-03-31,2025-03-31,10,30.0,29.0,0.006614499999999961,0.0661449999999996,True,True,True,True,True,17.0,0.9850488354620586,0.9951164537941397,0.9699474079639369,120,2024-12-31,58,58,58,232,232,242,232,0,0,10,True,1822,2022-08-12,2026-06-24,916,926,universe_member_but_panel_missing
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SH.688981,中芯国际,半导体,2025-04-01,2026-03-31,2025-03-31,6,21.0,21.0,0.009513333333333316,0.057079999999999895,True,True,True,True,True,6.0,0.991885800150263,0.9984973703981969,0.9819684447783621,120,2024-12-31,58,58,58,236,236,242,236,0,0,6,True,2840,2020-07-16,2026-06-24,1425,1431,universe_member_but_panel_missing
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SZ.000792,盐湖股份,农药化肥,2025-04-01,2026-03-31,2025-03-31,59,61.86440677966102,56.0,0.0042685254237287895,0.2518429999999986,True,True,True,True,False,195.0,0.8810668670172802,0.8343350864012021,0.9511645379413974,120,2024-12-31,58,58,58,242,242,242,242,59,59,59,True,4262,2016-05-03,2026-06-24,2215,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SZ.002028,思源电气,电气设备,2025-04-01,2026-03-31,2025-03-31,36,48.638888888888886,45.0,0.005074499999999999,0.18268199999999996,True,True,True,True,False,480.0,0.7663410969196093,0.6746806912096168,0.903831705484598,120,2024-12-31,58,58,58,242,242,242,242,36,36,36,True,4900,2016-05-03,2026-06-24,2534,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SZ.002142,宁波银行,银行,2025-04-01,2026-03-31,2025-03-31,120,62.225,57.0,0.004261475,0.511377,True,True,True,True,False,148.0,0.9048084147257702,0.8553719008264463,0.9789631855747558,120,2024-12-31,58,58,58,242,242,242,242,120,120,120,True,4888,2016-05-03,2026-06-24,2527,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SZ.002352,顺丰控股,仓储物流,2025-04-01,2026-03-31,2025-03-31,143,46.97902097902098,37.0,0.005050622377622375,0.7222389999999996,True,True,True,True,False,136.0,0.9154019534184823,0.8692712246431255,0.9845980465815176,120,2024-12-31,58,58,58,242,242,242,242,143,143,143,True,4842,2016-05-31,2026-06-24,2486,2534,beyond_walk_forward_limit
strong_market_effective_participation_v1,baseline_2y_1y_5fold,5,SZ.300498,温氏股份,农业综合,2025-04-01,2026-03-31,2025-03-31,143,60.10489510489511,55.0,0.004292846153846154,0.613877,True,True,True,True,False,203.0,0.8788880540946656,0.830954169797145,0.9507888805409467,120,2024-12-31,58,58,58,242,242,242,242,143,143,143,True,4900,2016-05-03,2026-06-24,2523,2534,beyond_walk_forward_limit
