strategy_id,walk_forward_preset,fold,valid_start,valid_end,market_context_label,date,benchmark_symbol,benchmark_weight_date,industry,strategy_industry_weight_raw,strategy_industry_weight_normalized,benchmark_industry_weight,raw_active_weight,normalized_active_weight
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,玻璃,0.0,,0.0018700000000000001,-0.0018700000000000001,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,生物制药,0.0,,0.00663,-0.00663,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,电信运营,0.0,,0.01549,-0.01549,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,电器仪表,0.0,,0.005849999999999999,-0.005849999999999999,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,电气设备,0.0,,0.06544,-0.06544,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,白酒,0.0,,0.06599000000000001,-0.06599000000000001,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,石油加工,0.0,,0.005390000000000001,-0.005390000000000001,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,石油开采,0.0,,0.00804,-0.00804,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,空运,0.0,,0.0059099999999999995,-0.0059099999999999995,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,航空,0.0,,0.01002,-0.01002,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,船舶,0.0,,0.004739999999999999,-0.004739999999999999,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,证券,0.0,,0.06912,-0.06912,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,路桥,0.0,,0.0015499999999999997,-0.0015499999999999997,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,软件服务,0.0,,0.019119999999999998,-0.019119999999999998,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,软饮料,0.0,,0.00313,-0.00313,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,运输设备,0.0,,0.00528,-0.00528,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,通信设备,0.0,,0.02573,-0.02573,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,铁路,0.0,,0.011930000000000001,-0.011930000000000001,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,铜,0.0,,0.01781,-0.01781,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,铝,0.0,,0.005560000000000001,-0.005560000000000001,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,银行,0.0,,0.15443,-0.15443,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,食品,0.0,,0.00518,-0.00518,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,饲料,0.0,,0.00336,-0.00336,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-01,SH.000300,2025-06-30,黄金,0.0,,0.00632,-0.00632,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,IT设备,0.0,,0.017099,-0.017099,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,UNKNOWN,0.0,,0.0025540000000000003,-0.0025540000000000003,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,专用机械,0.0,,0.0008500000000000001,-0.0008500000000000001,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,中成药,0.0,,0.008334,-0.008334,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,乳制品,0.0,,0.008377,-0.008377,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,互联网,0.0,,0.003099,-0.003099,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,仓储物流,0.0,,0.007001,-0.007001,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,供气供热,0.0,,0.0008359999999999999,-0.0008359999999999999,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,保险,0.0,,0.041797,-0.041797,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,元器件,0.0,,0.038231,-0.038231,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,全国地产,0.0,,0.0063230000000000005,-0.0063230000000000005,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,其他建材,0.0,,0.0012839999999999998,-0.0012839999999999998,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,农业综合,0.0,,0.009837,-0.009837,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,农药化肥,0.0,,0.006188,-0.006188,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,化学制药,0.0,,0.02867,-0.02867,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,化工原料,0.0,,0.013077,-0.013077,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,化纤,0.0,,0.002286,-0.002286,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,医疗保健,0.0,,0.016008,-0.016008,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,医药商业,0.0,,0.0007149999999999999,-0.0007149999999999999,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,半导体,0.0,,0.058494,-0.058494,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,商品城,0.0,,0.00255,-0.00255,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,啤酒,0.0,,0.001178,-0.001178,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,塑料,0.0,,0.0006479999999999999,-0.0006479999999999999,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,多元金融,0.0,,0.0008730000000000001,-0.0008730000000000001,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,家居用品,0.0,,0.00049,-0.00049,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,家用电器,0.0,,0.03614,-0.03614,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,小金属,0.0,,0.011744,-0.011744,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,工程机械,0.0,,0.011652,-0.011652,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,广告包装,0.0,,0.003479,-0.003479,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,建筑工程,0.0,,0.018656,-0.018656,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,影视音像,0.0,,0.000774,-0.000774,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,新型电力,0.0,,0.008107,-0.008107,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,旅游服务,0.0,,0.002832,-0.002832,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,普钢,0.0,,0.004708,-0.004708,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,服饰,0.0,,0.000375,-0.000375,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,机场,0.0,,0.0028539999999999998,-0.0028539999999999998,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,水力发电,0.0,,0.021867,-0.021867,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,水泥,0.0,,0.002462,-0.002462,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,水运,0.0,,0.006248,-0.006248,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,汽车整车,0.0,,0.030257,-0.030257,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,汽车配件,0.0,,0.015478,-0.015478,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,港口,0.0,,0.0007679999999999999,-0.0007679999999999999,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,火力发电,0.0,,0.005637,-0.005637,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,煤炭开采,0.0,,0.013484,-0.013484,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,特种钢,0.0,,0.000567,-0.000567,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,玻璃,0.0,,0.001925,-0.001925,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,生物制药,0.0,,0.00662,-0.00662,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,电信运营,0.0,,0.015436,-0.015436,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,电器仪表,0.0,,0.0057989999999999995,-0.0057989999999999995,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,电气设备,0.0,,0.064917,-0.064917,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,白酒,0.0,,0.065576,-0.065576,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,石油加工,0.0,,0.005384999999999999,-0.005384999999999999,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,石油开采,0.0,,0.008066,-0.008066,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,空运,0.0,,0.005837,-0.005837,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,航空,0.0,,0.009919,-0.009919,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,船舶,0.0,,0.004834000000000001,-0.004834000000000001,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,证券,0.0,,0.068589,-0.068589,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,路桥,0.0,,0.0015370000000000002,-0.0015370000000000002,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,软件服务,0.0,,0.018757,-0.018757,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,软饮料,0.0,,0.0032029999999999997,-0.0032029999999999997,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,运输设备,0.0,,0.0052640000000000004,-0.0052640000000000004,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,通信设备,0.0,,0.025626,-0.025626,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,铁路,0.0,,0.011852000000000001,-0.011852000000000001,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,铜,0.0,,0.018119999999999997,-0.018119999999999997,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,铝,0.0,,0.0056240000000000005,-0.0056240000000000005,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,银行,0.0,,0.157126,-0.157126,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,食品,0.0,,0.00518,-0.00518,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,饲料,0.0,,0.003407,-0.003407,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-02,SH.000300,2025-07-01,黄金,0.0,,0.00651,-0.00651,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,IT设备,0.0,,0.017099,-0.017099,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,UNKNOWN,0.0,,0.0025540000000000003,-0.0025540000000000003,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,专用机械,0.0,,0.0008500000000000001,-0.0008500000000000001,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,中成药,0.0,,0.008334,-0.008334,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,乳制品,0.0,,0.008377,-0.008377,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,互联网,0.0,,0.003099,-0.003099,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,仓储物流,0.0,,0.007001,-0.007001,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,供气供热,0.0,,0.0008359999999999999,-0.0008359999999999999,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,保险,0.0,,0.041797,-0.041797,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,元器件,0.0,,0.038231,-0.038231,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,全国地产,0.0,,0.0063230000000000005,-0.0063230000000000005,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,其他建材,0.0,,0.0012839999999999998,-0.0012839999999999998,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,农业综合,0.0,,0.009837,-0.009837,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,农药化肥,0.0,,0.006188,-0.006188,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,化学制药,0.0,,0.02867,-0.02867,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,化工原料,0.0,,0.013077,-0.013077,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,化纤,0.0,,0.002286,-0.002286,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,医疗保健,0.0,,0.016008,-0.016008,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,医药商业,0.0,,0.0007149999999999999,-0.0007149999999999999,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,半导体,0.0,,0.058494,-0.058494,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,商品城,0.0,,0.00255,-0.00255,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,啤酒,0.0,,0.001178,-0.001178,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,塑料,0.0,,0.0006479999999999999,-0.0006479999999999999,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,多元金融,0.0,,0.0008730000000000001,-0.0008730000000000001,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,家居用品,0.0,,0.00049,-0.00049,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,家用电器,0.0,,0.03614,-0.03614,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,小金属,0.0,,0.011744,-0.011744,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,工程机械,0.0,,0.011652,-0.011652,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,广告包装,0.0,,0.003479,-0.003479,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,建筑工程,0.0,,0.018656,-0.018656,
strong_market_liquid_breadth_participation_v1,baseline_2y_1y_5fold,5,2025-04-01,2026-03-31,relative_lag_in_strong_benchmark_context,2025-07-03,SH.000300,2025-07-01,影视音像,0.0,,0.000774,-0.000774,
