date,trade_cash_flow,exposure,daily_pnl,buy_amount,sell_amount,buy_cost,sell_cost,trade_cost,net_daily_pnl,account_total_assets,stock_assets,cash_assets,profit,profit_rate,unfilled_orders,stale_valuation_positions,fold,selected_params
2022-08-15,1683.0495,0.2891826835757215,6000.0,0.0,1686.0,0.0,2.9505,2.9505,5997.049499999965,985677.9682500006,285041.0,700636.9682500006,-14322.031749999383,-0.014322031749999353,9,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-16,5894.66625,0.28628744259803895,4271.0,0.0,5905.0,0.0,10.33375,10.33375,4260.666250000009,989938.6345000006,283407.0,706531.6345000006,-10061.365499999374,-0.010061365499999364,6,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-17,3485.889,0.28860701488100743,8134.0,0.0,3492.0,0.0,6.111,6.111,8127.8889999999665,998066.5235000006,288049.0,710017.5235000006,-1933.4764999994077,-0.0019334764999994203,9,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-18,2814.3232499999995,0.29155121729879624,8131.0,1911.0,4736.0,2.38875,8.288,10.67675,8120.323250000016,1006186.8467500006,293355.0,712831.8467500006,6186.846750000608,0.006186846750000585,7,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-19,2944.8375,0.28464514923865486,-5592.0,0.0,2950.0,0.0,5.1625000000000005,5.1625000000000005,-5597.162499999977,1000589.6842500006,284813.0,715776.6842500006,589.6842500006314,0.0005896842500006105,9,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-22,4219.60275,0.28559556157363675,7245.0,0.0,4227.0,0.0,7.39725,7.39725,7237.602750000078,1007827.2870000007,287831.0,719996.2870000007,7827.28700000071,0.007827287000000682,8,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-23,23066.71799999999,0.26317788202337244,1004.0,106761.0,130189.0,133.45125,227.83075000000002,361.28200000000004,642.7179999999935,1008470.0050000007,265407.0,743063.0050000007,8470.005000000703,0.008470005000000613,3,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-24,-17627.00625,0.27243733466978626,-11371.0,17605.0,0.0,22.00625,0.0,22.00625,-11393.006249999977,997076.9987500007,271641.0,725435.9987500007,-2923.0012499992736,-0.002923001249999224,5,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-25,1251.54225,0.27089733631976826,-384.0,1086.0,2343.0,1.3575,4.10025,5.45775,-389.4577500000596,996687.5410000007,270000.0,726687.5410000007,-3312.458999999333,-0.0033124589999993237,8,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-26,-2096.6175,0.26492165755484154,-10952.0,2094.0,0.0,2.6175,0.0,2.6175,-10954.617500000051,985732.9235000006,261142.0,724590.9235000006,-14267.076499999384,-0.014267076499999365,9,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-29,-1056.31875,0.2721687195260485,8365.0,1055.0,0.0,1.31875,0.0,1.31875,8363.681250000023,994096.6047500006,270562.0,723534.6047500006,-5903.395249999361,-0.005903395249999388,9,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-30,0.0,0.2701806322128798,-2708.0,0.0,0.0,0.0,0.0,0.0,-2708.0,991388.6047500006,267854.0,723534.6047500006,-8611.395249999361,-0.00861139524999932,10,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-31,-7601.49,0.2641776927198265,-18409.0,7592.0,0.0,9.49,0.0,9.49,-18418.48999999999,972970.1147500006,257037.0,715933.1147500006,-27029.88524999935,-0.027029885249999386,6,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-01,-1880.3475,0.264235383430434,-2477.0,1878.0,0.0,2.3475,0.0,2.3475,-2479.3475000000326,970490.7672500006,256438.0,714052.7672500006,-29509.232749999384,-0.029509232749999392,9,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-02,0.0,0.2684663340028717,5613.0,0.0,0.0,0.0,0.0,0.0,5613.0,976103.7672500006,262051.0,714052.7672500006,-23896.232749999384,-0.023896232749999413,10,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-05,-1103.4825,0.2744384860567657,6519.0,2468.0,1370.0,3.085,2.3975,5.4825,6513.5175000000745,982617.2847500007,269668.0,712949.2847500007,-17382.71524999931,-0.017382715249999348,8,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-06,3438.97125,0.27587391806471634,6703.0,0.0,3445.0,0.0,6.0287500000000005,6.0287500000000005,6696.9712500000605,989314.2560000008,272926.0,716388.2560000008,-10685.74399999925,-0.01068574399999922,8,0,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-08,-264562.29000000004,0.26431930202226495,0.0,264232.0,0.0,330.29,0.0,330.29,-330.29000000003725,999669.71,264232.0,735437.71,-330.29000000003725,-0.00033029000000006636,0,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-09,0.0,0.26453854194951953,298.0,0.0,0.0,0.0,0.0,0.0,298.0,999967.71,264530.0,735437.71,-32.29000000003725,-3.229000000004589e-05,5,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-13,-6082.59375,0.2689731102349833,-2247.0,6075.0,0.0,7.59375,0.0,7.59375,-2254.59375,997713.11625,268358.0,729355.11625,-2286.8837500000373,-0.0022868837500000794,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-14,848.3677500000001,0.2676290524628286,-670.0,381.0,1232.0,0.47625,2.156,2.63225,-672.6322499999078,997040.484,266837.0,730203.484,-2959.515999999945,-0.0029595159999999954,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-15,-4529.655,0.2656214565457053,-8888.0,4524.0,0.0,5.655,0.0,5.655,-8893.654999999912,988146.8290000001,262473.0,725673.8290000001,-11853.170999999857,-0.01185317099999983,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-16,-5222.52,0.26337107414879385,-10102.0,5216.0,0.0,6.52,0.0,6.52,-10108.520000000019,978038.3090000001,257587.0,720451.3090000001,-21961.690999999875,-0.021961690999999894,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-19,-2770.45875,0.2674512302193537,1669.0,2767.0,0.0,3.45875,0.0,3.45875,1665.5412500000093,979703.8502500001,262023.0,717680.8502500001,-20296.149749999866,-0.020296149749999826,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-20,-684.855,0.26944713170288426,1740.0,684.0,0.0,0.855,0.0,0.855,1739.1450000000186,981442.9952500002,264447.0,716995.9952500002,-18557.004749999847,-0.018557004749999884,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-21,694.782,0.2716511315177893,3925.0,0.0,696.0,0.0,1.218,1.218,3923.7820000000065,985366.7772500002,267676.0,717690.7772500002,-14633.22274999984,-0.014633222749999786,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-22,0.0,0.2739397646876369,3106.0,0.0,0.0,0.0,0.0,0.0,3106.0,988472.7772500002,270782.0,717690.7772500002,-11527.22274999984,-0.011527222749999844,5,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-23,844.4857499999998,0.2670963537693062,-8071.0,1675.0,2526.0,2.09375,4.4205,6.51425,-8077.514250000007,980395.2630000002,261860.0,718535.2630000002,-19604.73699999985,-0.019604736999999872,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-26,-2989.167,0.2714738230436822,1797.0,4794.0,1814.0,5.9925,3.1745,9.167,1787.8330000001006,982183.0960000003,266637.0,715546.0960000003,-17816.903999999748,-0.0178169039999998,2,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-27,2426.44575,0.2724223725779537,4624.0,1431.0,3865.9999999999995,1.78875,6.765499999999999,8.55425,4615.445750000072,986798.5417500003,268826.0,717972.5417500003,-13201.458249999676,-0.013201458249999631,2,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-28,-3946.9275000000007,0.27048057069837206,-8032.0,3942.0000000000005,0.0,4.9275,0.0,4.9275,-8036.927499999991,978761.6142500003,264736.0,714025.6142500003,-21238.385749999667,-0.0212383857499997,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-29,0.0,0.26982929973304975,-873.0,0.0,0.0,0.0,0.0,0.0,-873.0,977888.6142500003,263863.0,714025.6142500003,-22111.385749999667,-0.022111385749999712,5,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-30,-2875.0229999999992,0.26810802284866253,-6221.0,4014.0,1146.0,5.0175,2.0055,7.023,-6228.023000000045,971660.5912500003,260510.0,711150.5912500003,-28339.40874999971,-0.02833940874999974,1,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-10-10,2427.744,0.26659202581912067,1306.0,0.0,2432.0,0.0,4.256,4.256,1301.7439999999478,972962.3352500002,259384.0,713578.3352500002,-27037.664749999763,-0.0270376647499998,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-10-11,4120.776,0.2717855531513628,12605.0,0.0,4128.0,0.0,7.224,7.224,12597.775999999954,985560.1112500002,267861.0,717699.1112500002,-14439.888749999809,-0.014439888749999796,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-10-12,5086.08375,0.27266254167917425,8190.0,0.0,5095.0,0.0,8.91625,8.91625,8181.083750000107,993741.1950000003,270956.0,722785.1950000003,-6258.804999999702,-0.006258804999999756,2,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-10-13,3351.12525,0.2713317910799968,2790.0,0.0,3357.0,0.0,5.87475,5.87475,2784.125250000041,996525.3202500003,270389.0,726136.3202500003,-3474.679749999661,-0.0034746797499997095,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-10-14,-49736.94825000001,0.31962271511563095,-1660.0,265914.0,216889.0,332.39250000000004,379.55575,711.94825,-2371.948250000016,994153.3720000003,317754.0,676399.3720000003,-5846.627999999677,-0.005846627999999687,0,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-10-17,-3503.3737499999997,0.32637648717731027,4771.0,3499.0,0.0,4.373749999999999,0.0,4.373749999999999,4766.626249999972,998919.9982500003,326024.0,672895.9982500003,-1080.0017499997048,-0.0010800017499996706,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-10-18,2015.4667500000003,0.32972180953187413,7996.0,0.0,2019.0000000000002,0.0,3.5332500000000007,3.5332500000000007,7992.466750000021,1006912.4650000003,332001.0,674911.4650000003,6912.465000000317,0.006912465000000312,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-10-19,-3700.62,0.32674572391767726,-9943.0,3696.0,0.0,4.62,0.0,4.62,-9947.619999999995,996964.8450000003,325754.0,671210.8450000003,-3035.1549999996787,-0.003035154999999734,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-10-20,-1180.47375,0.32069189078751126,-10621.0,1179.0,0.0,1.4737500000000001,0.0,1.4737500000000001,-10622.473750000005,986342.3712500003,316312.0,670030.3712500003,-13657.628749999683,-0.01365762874999965,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-10-21,-273.4267500000001,0.3245360228689691,5215.0,2298.0,2030.9999999999998,2.8725,3.5542499999999997,6.42675,5208.573249999899,991550.9445000002,321794.0,669756.9445000002,-8449.055499999784,-0.008449055499999747,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-10-24,0.0,0.32510504273366114,836.0,0.0,0.0,0.0,0.0,0.0,836.0,992386.9445000002,322630.0,669756.9445000002,-7613.055499999784,-0.007613055499999799,5,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-10-25,0.0,0.3290803144488973,5880.0,0.0,0.0,0.0,0.0,0.0,5880.0,998266.9445000002,328510.0,669756.9445000002,-1733.055499999784,-0.0017330554999998027,5,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-10-26,1717.98825,0.32924273241788654,2806.0,0.0,1721.0,0.0,3.01175,3.01175,2802.988250000053,1001069.9327500003,329595.0,671474.9327500003,1069.9327500002692,0.0010699327500003353,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-10-27,-3742.6725000000006,0.32775987240483995,-7771.0,3738.0000000000005,0.0,4.6725,0.0,4.6725,-7775.672499999986,993294.2602500003,325562.0,667732.2602500003,-6705.739749999717,-0.006705739749999662,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-10-28,-3003.75,0.32570493543297974,-7478.0,3000.0,0.0,3.75,0.0,3.75,-7481.75,985812.5102500003,321084.0,664728.5102500003,-14187.489749999717,-0.014187489749999727,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-10-31,0.0,0.3286855663799433,4377.0,0.0,0.0,0.0,0.0,0.0,4377.0,990189.5102500003,325461.0,664728.5102500003,-9810.489749999717,-0.009810489749999762,5,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-01,-1816.2675,0.33267489834592995,3200.0,1814.0,0.0,2.2675,0.0,2.2675,3197.732500000042,993387.2427500003,330475.0,662912.2427500003,-6612.757249999675,-0.006612757249999657,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-02,5201.594999999999,0.32984812165581295,3586.0,1759.0,6975.0,2.19875,12.20625,14.405000000000001,3571.594999999972,996958.8377500003,328845.0,668113.8377500003,-3041.162249999703,-0.0030411622499997293,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-03,0.0,0.3284429804506439,-2086.0,0.0,0.0,0.0,0.0,0.0,-2086.0,994872.8377500003,326759.0,668113.8377500003,-5127.162249999703,-0.0051271622499996505,5,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-04,0.0,0.33091990203028576,3683.0,0.0,0.0,0.0,0.0,0.0,3683.0,998555.8377500003,330442.0,668113.8377500003,-1444.162249999703,-0.0014441622499996587,5,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-07,-3322.1475,0.3273828737601709,-10186.0,3318.0,0.0,4.1475,0.0,4.1475,-10190.147499999963,988365.6902500003,323574.0,664791.6902500003,-11634.309749999666,-0.011634309749999683,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-08,1730.9655,0.32659219099004383,1413.0,0.0,1734.0,0.0,3.0345,3.0345,1409.9655000000494,989775.6557500004,323253.0,666522.6557500004,-10224.344249999616,-0.010224344249999628,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-09,0.0,0.32290013415399055,-5397.0,0.0,0.0,0.0,0.0,0.0,-5397.0,984378.6557500004,317856.0,666522.6557500004,-15621.344249999616,-0.015621344249999614,5,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-10,-3129.9075000000003,0.3238866856421443,-3189.0,3126.0,0.0,3.9074999999999998,0.0,3.9074999999999998,-3192.907499999972,981185.7482500004,317793.0,663392.7482500004,-18814.25174999959,-0.018814251749999622,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-11,68137.10700000003,0.25775649455262506,5263.0,254036.0,323056.0,317.5450000000001,565.348,882.893,4380.10699999996,985565.8552500004,254036.0,731529.8552500004,-14434.144749999628,-0.0144341447499996,0,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-14,-1465.83,0.25899204700263256,-333.0,1464.0,0.0,1.83,0.0,1.83,-334.8299999999581,985231.0252500004,255167.0,730064.0252500004,-14768.974749999586,-0.014768974749999608,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-15,3525.8189999999995,0.26733832398145935,16042.0,0.0,3532.0,0.0,6.181000000000001,6.181000000000001,16035.819000000018,1001266.8442500004,267677.0,733589.8442500004,1266.8442500004312,0.001266844250000343,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-16,1257.795,0.26341005981664534,-3630.0,0.0,1260.0,0.0,2.205,2.205,-3632.204999999958,997634.6392500005,262787.0,734847.6392500005,-2365.360749999527,-0.00236536074999949,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-17,-10799.482499999998,0.278810750481506,6343.0,10786.0,0.0,13.482500000000002,0.0,13.482500000000002,6329.5175000000745,1003964.1567500005,279916.0,724048.1567500005,3964.1567500005476,0.003964156750000614,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-18,347.93775000000005,0.27518067951226083,-4545.0,816.0,1167.0,1.02,2.04225,3.06225,-4548.062250000075,999416.0945000005,275020.0,724396.0945000005,-583.9054999995278,-0.0005839054999995374,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-21,-1585.98,0.27428274527218593,-3420.0,1584.0,0.0,1.98,0.0,1.98,-3421.9799999999814,995994.1145000005,273184.0,722810.1145000005,-4005.885499999509,-0.004005885499999473,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-22,95.46974999999975,0.27370887084145495,-652.0,1119.0,1217.9999999999998,1.39875,2.1314999999999995,3.5302499999999997,-655.5302500000689,995338.5842500004,272433.0,722905.5842500004,-4661.415749999578,-0.0046614157499995645,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-23,-1565.955,0.2732135637406007,-2831.0,1564.0,0.0,1.955,0.0,1.955,-2832.954999999958,992505.6292500005,271166.0,721339.6292500005,-7494.370749999536,-0.00749437074999959,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-24,-768.96,0.2716974297784528,-3121.0,768.0,0.0,0.96,0.0,0.96,-3121.9599999999627,989383.6692500005,268813.0,720570.6692500005,-10616.330749999499,-0.010616330749999459,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-25,-1132.41375,0.2701269357834639,-3679.0,1131.0,0.0,1.41375,0.0,1.41375,-3680.413749999949,985703.2555000006,266265.0,719438.2555000006,-14296.744499999448,-0.014296744499999403,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-28,380.33325,0.26915484991053207,-790.0,0.0,381.0,0.0,0.6667500000000001,0.6667500000000001,-790.6667499999749,984912.5887500006,265094.0,719818.5887500006,-15087.411249999423,-0.01508741124999946,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-29,770.649,0.2697667452677068,1882.0,0.0,772.0,0.0,1.351,1.351,1880.6489999999758,986793.2377500006,266204.0,720589.2377500006,-13206.762249999447,-0.013206762249999393,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-11-30,0.0,0.2673500530101783,-3255.0,0.0,0.0,0.0,0.0,0.0,-3255.0,983538.2377500006,262949.0,720589.2377500006,-16461.762249999447,-0.0164617622499994,5,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-12-01,0.0,0.26954393539524824,2954.0,0.0,0.0,0.0,0.0,0.0,2954.0,986492.2377500006,265903.0,720589.2377500006,-13507.762249999447,-0.0135077622499995,5,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-12-02,-1084.35375,0.2684389042814714,-2971.0,1083.0,0.0,1.35375,0.0,1.35375,-2972.3537500000093,983519.8840000005,264015.0,719504.8840000005,-16480.115999999456,-0.016480115999999434,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-12-05,111.5797500000001,0.2696373184595066,1770.0,1073.0,1188.0,1.34125,2.079,3.4202500000000002,1766.579749999917,985286.4637500005,265670.0,719616.4637500005,-14713.536249999539,-0.014713536249999493,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-12-06,-1156.44375,0.27323451861403064,3287.0,1155.0,0.0,1.44375,0.0,1.44375,3285.5562500000233,988572.0200000005,270112.0,718460.0200000005,-11427.979999999516,-0.01142797999999956,4,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-12-07,0.0,0.27337343860905833,189.0,0.0,0.0,0.0,0.0,0.0,189.0,988761.0200000005,270301.0,718460.0200000005,-11238.979999999516,-0.011238979999999565,5,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-12-08,-1809.25875,0.27253825609229615,-3620.0,1807.0,0.0,2.25875,0.0,2.25875,-3622.2587500000373,985138.7612500004,268488.0,716650.7612500004,-14861.238749999553,-0.014861238749999561,3,0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
