date,trade_cash_flow,exposure,daily_pnl,buy_amount,sell_amount,buy_cost,sell_cost,trade_cost,net_daily_pnl,account_total_assets,stock_assets,cash_assets,profit,profit_rate,fold,selected_params
2022-06-15,-1635.42001,0.2976550046317555,-4196.0,1631.0,0.0,4.4200099999999996,0.0,4.4200099999999996,-4200.420010000002,934407.269059999,278131.0,656276.269059999,-65592.73094000097,-0.06559273094000095,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-06-16,-1458.94305,0.29945556491901537,323.0,1455.0,0.0,3.9430499999999995,0.0,3.9430499999999995,319.0569499999983,934726.326009999,279909.0,654817.326009999,-65273.67399000097,-0.06527367399000095,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-06-17,-476.28725,0.3033693265808205,4569.0,475.0,0.0,1.2872499999999998,0.0,1.2872499999999998,4567.712749999948,939294.038759999,284953.0,654341.038759999,-60705.96124000102,-0.06070596124000105,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-06-20,-3434.28175,0.3084499892696285,1944.0,3425.0,0.0,9.281749999999999,0.0,9.281749999999999,1934.7182500000345,941228.757009999,290322.0,650906.757009999,-58771.24299000099,-0.05877124299000103,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-06-21,950.9376599999999,0.302997222623464,-5996.0,0.0,953.9999999999999,0.0,3.0623399999999994,3.0623399999999994,-5999.062339999946,935229.6946699991,283372.0,651857.6946699991,-64770.305330000934,-0.06477030533000094,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-06-22,980.84136,0.3042463609510032,3092.0,0.0,984.0,0.0,3.1586399999999997,3.1586399999999997,3088.841359999962,938318.536029999,285480.0,652838.536029999,-61681.46397000097,-0.06168146397000096,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-06-23,5681.703,0.3037280629743507,7480.0,0.0,5700.0,0.0,18.296999999999997,18.296999999999997,7461.7029999999795,945780.239029999,287260.0,658520.239029999,-54219.76097000099,-0.05421976097000103,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-06-24,-495.33874000000003,0.3042412503049331,-13.0,494.00000000000006,0.0,1.33874,0.0,1.33874,-14.338740000035614,945765.900289999,287741.0,658024.900289999,-54234.09971000103,-0.05423409971000104,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-06-27,0.0,0.3089149018779422,6396.0,0.0,0.0,0.0,0.0,0.0,6396.0,952161.900289999,294137.0,658024.900289999,-47838.09971000103,-0.04783809971000108,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-06-28,37129.03657999998,0.27210760073647766,3898.0,154468.0,192634.0,418.6082799999999,618.3551399999999,1036.9634199999998,2861.0365800000727,955022.936869999,259869.0,695153.936869999,-44977.063130000955,-0.04497706313000094,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-06-29,-7185.41986,0.26967676453353884,-12998.0,7166.0,0.0,19.419859999999996,0.0,19.419859999999996,-13017.419860000024,942005.517009999,254037.0,687968.517009999,-57994.48299000098,-0.057994482990000984,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-06-30,0.0,0.27341226748445774,4843.0,0.0,0.0,0.0,0.0,0.0,4843.0,946848.517009999,258880.0,687968.517009999,-53151.48299000098,-0.05315148299000094,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-01,0.0,0.27604476658423105,3443.0,0.0,0.0,0.0,0.0,0.0,3443.0,950291.517009999,262323.0,687968.517009999,-49708.48299000098,-0.04970848299000097,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-04,-766.9627399999999,0.2827286776448825,7803.0,3272.0,2522.0,8.86712,8.095619999999998,16.962739999999997,7786.037260000012,958077.554269999,270876.0,687201.554269999,-41922.44573000097,-0.04192244573000092,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-05,0.0,0.28150178000734877,-1636.0,0.0,0.0,0.0,0.0,0.0,-1636.0,956441.554269999,269240.0,687201.554269999,-43558.44573000097,-0.043558445730001005,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-06,-1184.20051,0.27996106109784863,-3688.0,1181.0,0.0,3.2005099999999995,0.0,3.2005099999999995,-3691.200509999995,952750.353759999,266733.0,686017.353759999,-47249.64624000096,-0.04724964624000094,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-07,0.0,0.28773153153847575,10394.0,0.0,0.0,0.0,0.0,0.0,10394.0,963144.353759999,277127.0,686017.353759999,-36855.64624000096,-0.03685564624000093,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-08,0.0,0.28193193205084965,-7779.0,0.0,0.0,0.0,0.0,0.0,-7779.0,955365.353759999,269348.0,686017.353759999,-44634.64624000096,-0.04463464624000091,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-11,-1127.04604,0.27674179006201655,-8411.0,1124.0,0.0,3.0460399999999996,0.0,3.0460399999999996,-8414.046040000045,946951.307719999,262061.0,684890.307719999,-53048.69228000101,-0.053048692280000975,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-12,0.0,0.27038059944761844,-8256.0,0.0,0.0,0.0,0.0,0.0,-8256.0,938695.307719999,253805.0,684890.307719999,-61304.69228000101,-0.061304692280001016,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-13,-1068.88886,0.27816030879362474,8639.0,1066.0,0.0,2.8888599999999998,0.0,2.8888599999999998,8636.111140000052,947331.418859999,263510.0,683821.418859999,-52668.581140000955,-0.05266858114000095,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-14,0.0,0.28304630011022064,6456.0,0.0,0.0,0.0,0.0,0.0,6456.0,953787.418859999,269966.0,683821.418859999,-46212.581140000955,-0.04621258114000093,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-15,0.0,0.28243917154350445,-807.0,0.0,0.0,0.0,0.0,0.0,-807.0,952980.418859999,269159.0,683821.418859999,-47019.581140000955,-0.04701958114000093,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-18,1161.26035,0.2831164915797468,2524.0,0.0,1165.0,0.0,3.7396499999999997,3.7396499999999997,2520.260349999997,955500.679209999,270518.0,684982.679209999,-44499.32079000096,-0.04449932079000096,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-19,0.0,0.2787846738775986,-5739.0,0.0,0.0,0.0,0.0,0.0,-5739.0,949761.679209999,264779.0,684982.679209999,-50238.32079000096,-0.05023832079000101,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-20,0.0,0.2798575762192653,1415.0,0.0,0.0,0.0,0.0,0.0,1415.0,951176.679209999,266194.0,684982.679209999,-48823.32079000096,-0.04882332079000096,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-21,4029.02518,0.27257187380234765,-3975.0,0.0,4042.0,0.0,12.97482,12.97482,-3987.974820000003,947188.704389999,258177.0,689011.704389999,-52811.29561000096,-0.052811295610000974,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-22,0.0,0.27196465803056935,-790.0,0.0,0.0,0.0,0.0,0.0,-790.0,946398.704389999,257387.0,689011.704389999,-53601.29561000096,-0.05360129561000093,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-25,1188.17368,0.27026441862564077,-573.0,0.0,1192.0,0.0,3.8263199999999995,3.8263199999999995,-576.8263199999928,945821.878069999,255622.0,690199.878069999,-54178.121930000954,-0.05417812193000093,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-26,-1731.3877700000157,0.27642015236469647,7074.0,240099.0,239788.0,650.6682900000001,769.7194799999999,1420.3877699999998,5653.612229999853,951475.4902999989,263007.0,688468.4902999989,-48524.5097000011,-0.048524509700001106,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-27,-1393.7669,0.2809767161467066,4095.0,1390.0,0.0,3.7668999999999997,0.0,3.7668999999999997,4091.2331000000704,955566.723399999,268492.0,687074.723399999,-44433.27660000103,-0.04443327660000107,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-28,2218.85454,0.28291700198591013,5687.0,0.0,2226.0,0.0,7.145459999999999,7.145459999999999,5679.854539999971,961246.5779399989,271953.0,689293.5779399989,-38753.42206000106,-0.0387534220600011,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-07-29,-1266.3042500000001,0.2825316071743231,-2270.0,2590.0,1335.0,7.0188999999999995,4.285349999999999,11.30425,-2281.3042500000447,958965.2736899989,270938.0,688027.2736899989,-41034.726310001104,-0.04103472631000116,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-01,124.49887999999999,0.2834780962128764,1444.0,522.0,650.0,1.4146199999999998,2.0865,3.50112,1440.49887999997,960405.7725699989,272254.0,688151.7725699989,-39594.227430001134,-0.03959422743000118,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-02,-1510.4442100000008,0.2837326569920503,-1724.0,8134.0,6667.0,22.04314,21.401069999999997,43.44421,-1767.4442100001033,958638.3283599988,271997.0,686641.3283599988,-41361.67164000124,-0.04136167164000126,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-03,-2205.962,0.2828800010520327,-4210.0,2200.0,0.0,5.962,0.0,5.962,-4215.962000000058,954422.3663599987,269987.0,684435.3663599987,-45577.633640001295,-0.045577633640001336,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-04,435.1539999999999,0.28334700906246185,1234.0,580.0,1019.9999999999999,1.5717999999999999,3.2741999999999996,4.845999999999999,1229.1539999999804,955651.5203599987,270781.0,684870.5203599987,-44348.479640001315,-0.044348479640001326,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-05,1793.72695,0.2833730400985754,2545.0,252.0,2053.0,0.68292,6.590129999999999,7.27305,2537.726949999924,958189.2473099986,271525.0,686664.2473099986,-41810.75269000139,-0.04181075269000134,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-08,514.34364,0.28459480442197416,2357.0,0.0,516.0,0.0,1.6563599999999998,1.6563599999999998,2355.3436399999773,960544.5909499986,273366.0,687178.5909499986,-39455.40905000141,-0.039455409050001444,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-09,609.03869,0.2874857235371217,4754.0,0.0,611.0,0.0,1.9613099999999999,1.9613099999999999,4752.038689999958,965296.6296399985,277509.0,687787.6296399985,-34703.370360001456,-0.034703370360001484,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-10,-509.37668,0.2880234610038078,15.0,508.0,0.0,1.37668,0.0,1.37668,13.623320000013337,965310.2529599986,278032.0,687278.2529599986,-34689.74704000144,-0.034689747040001495,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-11,2934.54976,0.28931067628019563,5887.0,0.0,2944.0,0.0,9.450239999999999,9.450239999999999,5877.549759999965,971187.8027199985,280975.0,690212.8027199985,-28812.197280001477,-0.028812197280001506,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-12,1968.66025,0.28518422650039404,-2846.0,0.0,1975.0,0.0,6.33975,6.33975,-2852.3397499999264,968335.4629699986,276154.0,692181.4629699986,-31664.537030001404,-0.03166453703000138,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-15,1400.48995,0.2880964641653412,5933.0,0.0,1405.0,0.0,4.51005,4.51005,5928.489949999959,974263.9529199986,280682.0,693581.9529199986,-25736.047080001445,-0.025736047080001434,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-16,1933.7725999999998,0.28909366817270127,4093.0,0.0,1940.0,0.0,6.227399999999999,6.227399999999999,4086.7726000000257,978350.7255199986,282835.0,695515.7255199986,-21649.27448000142,-0.021649274480001424,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-17,3195.01833,0.2917094449645199,8136.0,285.0,3492.0,0.7723499999999999,11.20932,11.98167,8124.018329999992,986474.7438499986,287764.0,698710.7438499986,-13525.256150001427,-0.013525256150001441,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-18,4050.606129999999,0.2934184106558412,8143.0,1911.0,5986.0,5.1788099999999995,19.21506,24.39387,8118.606130000087,994593.3499799987,291832.0,702761.3499799987,-5406.65002000134,-0.005406650020001291,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-19,3234.58355,0.28615457472436406,-5579.0,0.0,3245.0,0.0,10.41645,10.41645,-5589.416450000019,989003.9335299986,283008.0,705995.9335299986,-10996.066470001359,-0.010996066470001398,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-22,4964.0142,0.28634955278147767,7242.0,0.0,4980.0,0.0,15.985799999999998,15.985799999999998,7226.014199999976,996229.9477299986,285270.0,710959.9477299986,-3770.0522700013826,-0.0037700522700013783,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-23,29548.79094,0.25694014265590553,1022.0,99351.0,129585.0,269.24120999999997,415.96784999999994,685.2090599999999,336.79094000009354,996566.7386699987,256058.0,740508.7386699987,-3433.261330001289,-0.003433261330001325,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-24,-7482.222019999999,0.2559772109268735,-11326.0,7462.0,0.0,20.222019999999997,0.0,20.222019999999997,-11346.222019999987,985220.5166499987,252194.0,733026.5166499987,-14779.483350001276,-0.014779483350001232,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-25,-17631.87529,0.27400189595851443,231.0,19137.0,1562.0,51.86127,5.0140199999999995,56.87529,174.1247100000037,985394.6413599987,270000.0,715394.6413599987,-14605.358640001272,-0.014605358640001231,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-26,-2099.67474,0.2679927065019051,-10952.0,2094.0,0.0,5.674739999999999,0.0,5.674739999999999,-10957.674740000046,974436.9666199987,261142.0,713294.9666199987,-25563.033380001318,-0.02556303338000132,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-29,0.0,0.2742230979928484,8365.0,0.0,0.0,0.0,0.0,0.0,8365.0,982801.9666199987,269507.0,713294.9666199987,-17198.033380001318,-0.017198033380001365,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-30,-1049.83737,0.27329276397273194,-2700.0,1047.0,0.0,2.8373699999999995,0.0,2.8373699999999995,-2702.8373699999647,980099.1292499987,267854.0,712245.1292499987,-19900.870750001282,-0.019900870750001243,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-08-31,-5062.68279,0.26463578362224743,-18409.0,5049.0,0.0,13.682789999999999,0.0,13.682789999999999,-18422.682790000108,961676.4464599986,254494.0,707182.4464599986,-38323.55354000139,-0.03832355354000139,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-01,-1883.08938,0.26470835946032606,-2461.0,1878.0,0.0,5.089379999999999,0.0,5.089379999999999,-2466.0893800000194,959210.3570799986,253911.0,705299.3570799986,-40789.64292000141,-0.04078964292000142,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-02,647.9135,0.26822340909493425,5495.0,0.0,650.0,0.0,2.0865,2.0865,5492.913500000024,964703.2705799986,258756.0,705947.2705799986,-35296.729420001386,-0.035296729420001394,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-05,1583.24381,0.27145572942543494,6473.0,2468.0,4071.0,6.68828,13.067909999999998,19.756189999999997,6453.2438100000145,971156.5143899986,263626.0,707530.5143899986,-28843.48561000137,-0.028843485610001385,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-06,0.0,0.27638091100777035,6610.0,0.0,0.0,0.0,0.0,0.0,6610.0,977766.5143899986,270236.0,707530.5143899986,-22233.48561000137,-0.02223348561000138,1,"mom20@q0.6,hold_q=0.4,buy_top=10,hold_top=20,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-08,-264948.06872,0.2644213438532337,0.0,264232.0,0.0,716.06872,0.0,716.06872,-716.0687199999811,999283.93128,264232.0,735051.93128,-716.0687199999811,-0.0007160687199999627,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-09,0.0,0.26464063797277726,298.0,0.0,0.0,0.0,0.0,0.0,298.0,999581.93128,264530.0,735051.93128,-418.0687199999811,-0.0004180687199999422,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-13,-6091.46325,0.26907954540347245,-2247.0,6075.0,0.0,16.46325,0.0,16.46325,-2263.46325000003,997318.46803,268358.0,728960.46803,-2681.531970000011,-0.002681531969999984,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-14,846.01277,0.2677356598829217,-670.0,381.0,1232.0,1.0325099999999998,3.9547199999999996,4.987229999999999,-674.9872300000861,996643.4807999999,266837.0,729806.4807999999,-3356.519200000097,-0.00335651920000013,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-15,-4536.26004,0.26572999387233986,-8888.0,4524.0,0.0,12.26004,0.0,12.26004,-8900.260039999965,987743.2207599999,262473.0,725270.2207599999,-12256.779240000062,-0.012256779240000015,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-16,-5230.13536,0.26348185708726274,-10102.0,5216.0,0.0,14.135359999999999,0.0,14.135359999999999,-10116.135359999957,977627.0854,257587.0,720040.0854,-22372.91460000002,-0.022372914600000016,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-19,-2774.49857,0.2675646418469758,1669.0,2767.0,0.0,7.498569999999999,0.0,7.498569999999999,1661.5014299999457,979288.5868299999,262023.0,717265.5868299999,-20711.413170000073,-0.020711413170000026,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-20,-685.85364,0.26956146153132743,1740.0,684.0,0.0,1.8536399999999997,0.0,1.8536399999999997,1738.1463600000134,981026.7331899999,264447.0,716579.7331899999,-18973.26681000006,-0.01897326681000011,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-21,693.76584,0.27176621772346016,3925.0,0.0,696.0,0.0,2.2341599999999997,2.2341599999999997,3922.7658400000073,984949.49903,267676.0,717273.49903,-15050.500970000052,-0.015050500970000047,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-22,0.0,0.2740554556559159,3106.0,0.0,0.0,0.0,0.0,0.0,3106.0,988055.49903,270782.0,717273.49903,-11944.500970000052,-0.011944500970000105,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-23,838.35229,0.2672117567941166,-8071.0,1675.0,2526.0,4.539249999999999,8.10846,12.647709999999998,-8083.647710000048,979971.8513199999,261860.0,718111.8513199999,-20028.1486800001,-0.020028148680000135,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-26,-2998.8146799999995,0.2715935727515269,1797.0,4794.0,1814.0,12.991739999999998,5.822939999999999,18.814679999999996,1778.1853199999314,981750.0366399998,266637.0,715113.0366399998,-18249.96336000017,-0.018249963360000176,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-27,2418.7121299999994,0.2725441152920726,4624.0,1431.0,3865.9999999999995,3.8780099999999997,12.409859999999998,16.287869999999998,4607.7121299998835,986357.7487699997,268826.0,717531.7487699997,-13642.251230000285,-0.01364225123000029,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-28,-3629.8102000000003,0.27027465216041846,-8032.0,3620.0,0.0,9.810199999999998,0.0,9.810199999999998,-8041.810199999949,978315.9385699998,264414.0,713901.9385699998,-21684.061430000234,-0.021684061430000234,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-29,0.0,0.2696229003255789,-873.0,0.0,0.0,0.0,0.0,0.0,-873.0,977442.9385699998,263541.0,713901.9385699998,-22557.061430000234,-0.022557061430000247,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-09-30,-3200.41567,0.2682319905164709,-6216.0,4331.0,1146.0,11.737009999999998,3.67866,15.415669999999999,-6231.4156699999,971211.5228999999,260510.0,710701.5228999999,-28788.477100000135,-0.0287884771000001,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-10-10,2424.19328,0.2667161013247822,1306.0,0.0,2432.0,0.0,7.806719999999999,7.806719999999999,1298.1932800000068,972509.7161799999,259384.0,713125.7161799999,-27490.283820000128,-0.027490283820000183,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
2022-10-11,4114.74912,0.27191209173404934,12605.0,0.0,4128.0,0.0,13.250879999999999,13.250879999999999,12591.749120000051,985101.4652999999,267861.0,717240.4652999999,-14898.534700000077,-0.014898534700000021,2,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18"
