symbol,name,industry,latest_price,pct_change,amount,volume,turnover_rate,total_mv,circ_mv,pe_ttm,pb,roe,revenue_growth,profit_growth,cash_flow_quality,debt_to_asset,financial_report_date,financial_announce_date,source,as_of_date,expected_trade_date,staleness_days,latest_coverage,trading_days,liquidity_rank,size_rank,universe_score,universe_rank
SZ.002716,湖南白银,小金属,15.13,,1848257175.2995083,3203984.9013114753,2.8525,26198262635.0,,56.0117,6.4528,4.16,69.1683655353,455.78,-6.8478769099164785,50.6421735628,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9188603282750077,0.7488386497367606,0.8508516568597089,391
SZ.002506,协鑫集成,电气设备,6.07,,3260301896.0975413,11437804.360983606,5.4957,20417604330.0,,-17.387,21.6861,-18.04,-38.7446460056,5.59,0.6965107487006269,94.4877306177,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9653143388045835,0.6782285537318055,0.8504800247754722,392
SH.600884,杉杉股份,电气设备,17.69,,1589273040.3114755,2543561.1883606557,3.3489,30547026680.0,,40.4157,1.3569,1.5,11.9853321946,898.85,0.38330149275577097,48.6889406834,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8940848559925674,0.7841436977392382,0.8501083926912357,393
SH.601778,晶科科技,新型电力,7.52,,2871143362.0655737,8957210.821311476,5.8396,20879288030.0,,88.5089,1.2722,-0.8,-47.6136476466,-269.4198231851,-1.3308987109657637,61.4694407141,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9581913905233819,0.6865902756271292,0.8495509445648808,394
SZ.300001,特锐德,电气设备,40.99,,1142824466.6131146,957483.784590164,5.3255,43266490856.0,,34.6071,5.1286,0.84,5.4090637507,11.05,-12.772633741613484,60.3695265158,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8467017652524002,0.8535150201300712,0.8494270672034685,395
SZ.300342,天银机电,家用电器,72.59,,2890909356.885738,1137276.485409836,3.5547,20843721942.0,,1455.8404,13.3762,0.66,5.3136600991,17.42,1.4755818774928444,26.8982103978,2026-03-31,2026-04-23,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9585010839269124,0.6856611954165376,0.8493651285227625,396
SZ.300953,震裕科技,电气设备,182.94,,1391999302.1311476,305095.50459016394,4.6208,35299695920.0,,48.9006,7.5412,6.15,65.6083257413,286.75,0.1899216715186874,65.740057214,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8733353979560236,0.8123257974605141,0.8489315577578198,397
SZ.300806,斯迪克,塑料,90.88,,1276504742.4521313,483313.7024590164,6.7699,37787129930.0,,573.0702,16.1851,0.66,12.8821698796,57.96,-6.588100067188428,67.435575544,2026-03-31,2026-04-27,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8621864354289254,0.8278104676370394,0.8484360483121709,398
SZ.300302,同有科技,IT设备,59.4,,1767269879.545246,1252760.7649180328,22.9899,26445776374.0,,433.9304,24.0122,8.24,156.1171416286,431.25,-0.8397286645157133,40.9470515637,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9123567668008672,0.7519355837720657,0.8481882935893466,399
SH.605499,东鹏饮料,软饮料,181.98,,863753835.1639345,193074.39163934428,0.8141,102369409793.0,,21.8147,5.3725,8.42,21.4554820991,28.31,0.3598546799281643,44.4817482982,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7866212449674822,0.9393000929080211,0.8476927841436978,400
SH.688295,中复神鹰,化纤,65.0,,1114976723.9344263,405728.3732786885,1.3075,44100000000.0,,256.5929,9.338,0.64,41.0909412894,167.3346272053,1.7710494554223346,53.645580885,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.841746670795912,0.8563022607618458,0.8475689067822856,401
SZ.002850,科达利,电气设备,209.57,,1071158385.307541,183988.0293442623,2.4522,47631020996.0,,25.9166,3.6697,3.39,37.085588572,19.06,0.4793244399992898,42.3151271808,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.835552802725302,0.8652833694642305,0.8474450294208733,402
SZ.000060,中金岭南,铅锌,8.5,,1386635327.4770494,7806672.164098361,6.3335,34641145172.0,,33.556,1.7343,2.55,21.4166527168,84.45,-1.9461027337955854,60.553735479,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8727160111489626,0.8089191700216786,0.847197274698049,403
SZ.002056,横店东磁,电气设备,29.42,,1068889297.4859016,2117511.6736065573,8.0771,47857869217.0,,26.9014,4.343,3.57,4.9184889541,-15.76,1.10809802383595,60.5007984534,2026-03-31,2026-04-23,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8346237225147104,0.8655930628677609,0.8470114586559306,404
SH.603119,浙江荣泰,汽车配件,83.27,,1371993819.7704918,558829.1681967212,12.3002,34660635654.0,,119.2498,17.1129,3.46,41.261522191,20.63,1.2342809263777392,34.4556283791,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8714772375348405,0.809228863425209,0.846577887890988,405
SH.600143,金发科技,塑料,18.57,,1101152914.180328,2235528.3955737706,1.8316,43628229333.0,,36.1048,2.1711,1.67,-0.4870901113,23.72,4.621192759137464,65.2560035417,2026-03-31,2026-04-21,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.839269123567668,0.8550634871477237,0.8455868689996904,406
SH.600660,福耀玻璃,汽车配件,59.19,,815957709.1475409,410280.2857377049,0.4994,139621278962.0,,15.5236,3.8773,4.46,5.0758134692,-15.68,0.20858583493888777,46.6335270063,2026-03-31,2026-04-22,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7705171879838959,0.9581913905233819,0.8455868689996903,407
SZ.300975,商络电子,元器件,43.51,,1532177398.7721312,2428699.2401639344,18.4384,29891613830.0,,57.1705,11.4526,10.1,106.1082250572,600.35,-1.8701180992621012,72.6708362353,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8891297615360793,0.7801176834933415,0.8455249303189841,408
SZ.300748,金力永磁,矿物制品,36.99,,1121395219.7745903,1034874.2995081968,2.0547,42381906241.0,,57.4393,5.7916,2.51,16.0503973158,20.09,1.8552052087742879,50.5007340276,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8436048312170951,0.8482502322700527,0.8454629916382781,409
SH.600999,招商证券,证券,17.87,,807778748.0163934,1797844.4747540983,0.6537,148971504187.0,,11.1904,1.1983,2.54,47.9584732677,41.73,6.020781519564583,82.0687118918,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7683493341591824,0.9609786311551564,0.845401052957572,410
SZ.002352,顺丰控股,仓储物流,37.72,,791367148.1491803,534495.4622950819,0.3608,172600491508.0,,15.1288,1.7567,2.52,6.1448842808,13.05,1.332261035234198,47.7998940969,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7627748528956333,0.9690306596469496,0.8452771755961598,411
SH.600707,彩虹股份,元器件,11.93,,1153417912.327869,4482059.726393443,6.4105,39292867565.0,,683.8022,1.8026,0.03,-7.3867439594,-98.28,157.38920611514249,38.6464090083,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8494890058841746,0.8371012697429545,0.8445339114276866,412
SH.601117,中国化学,建筑工程,10.14,,1062327735.1639345,2697886.130819672,1.0761,45983196200.0,,7.0114,0.6679,2.3,3.251631843,8.46,-0.8481702355818427,69.5912783901,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8312170950758749,0.8621864354289254,0.8436048312170952,413
SZ.000973,佛塑科技,塑料,21.29,,1309939546.2590165,1519672.2973770492,3.7884,34784050239.0,,53.9618,3.8011,10.94,160.4597949099,2694.74,-0.6576415128061522,50.2728238026,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8652833694642305,0.8104676370393311,0.8433570764942706,414
SH.601816,京沪高铁,铁路,5.17,,758204514.0655738,5411005.924754099,0.294,242182112881.99997,,18.1401,1.151,1.51,3.2863316356,6.03,1.4074381206221525,19.7654100719,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7519355837720657,0.9792505419634562,0.8428615670486219,415
SH.603288,海天味业,食品,42.22,,767704812.9344262,705459.5563934426,0.2737,197791683107.0,,27.1698,4.7068,5.97,8.5657831927,10.97,-0.19114183176837568,12.085105529,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7550325178073707,0.9742954475069681,0.8427376896872096,416
SZ.002756,永兴材料,小金属,88.39,,1419985667.0808196,456290.40672131145,3.3328,32346092400.000004,,33.7259,2.4917,3.78,35.8164118813,155.48,0.6061927237654288,11.4546667334,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8755032517807371,0.7931248064416228,0.8425518736450914,417
SZ.300498,温氏股份,农业综合,17.55,,859492904.817541,1561536.9036065575,0.8068,85303349153.0,,38.8639,2.1561,-2.59,0.3060310072,-153.15,-1.204629741439454,53.1421632331,2026-03-31,2026-04-22,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7856921647568906,0.9259832765562094,0.8418086094766182,418
SZ.300919,中伟新材,电气设备,65.36,,1018226192.4239345,445610.73163934425,1.4666,51435227892.00001,,28.339,2.1672,2.29,46.0036837934,80.54,0.04188940351445852,59.2482030824,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8216165995664292,0.8720966243419015,0.8418086094766181,419
SH.688122,西部超导,小金属,85.92,,1101793325.0,585957.2624590164,2.1836,40935359956.0,,57.4038,5.7055,0.61,0.623564782,-74.21,-7.077291136615659,47.5038784015,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8395788169711985,0.8436048312170951,0.8411892226695572,420
SH.688322,奥比中光,元器件,118.29,,1040596290.1967213,481630.5655737705,6.3332,45951072692.0,,341.4113,15.3456,1.04,6.1916768002,27.48,-3.7884968266471994,10.9020497299,2026-03-31,2026-04-25,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8271910808299783,0.8618767420253949,0.8410653453081449,421
SH.600602,云赛智联,软件服务,25.05,,1725657753.0491803,1270930.7321311475,2.0084,25096807899.000004,,127.9433,5.1001,0.909,2.763991987,5.77,-6.513714367186209,42.3105258352,2026-03-31,2026-04-25,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9089501393620316,0.7383090740167234,0.8406937132239083,422
SH.600259,中稀有色,小金属,108.96,,1412406272.180328,355391.6040983607,5.7239,31550959640.0,,125.6045,8.7356,4.78,1.8967306423,261.55,-2.4969954972231747,51.8094766123,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8745741715701456,0.7897181790027873,0.8406317745432023,423
SH.600863,华能蒙电,火力发电,7.92,,1001572490.7868853,11330526.779180327,6.6273,53906104173.0,,22.0586,2.5842,3.67,-13.5971871831,-24.63,1.267603274827886,39.6507059717,2026-03-31,2026-04-23,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8154227314958191,0.8773614122019201,0.8401982037782596,424
SH.600000,浦发银行,银行,10.38,,739806076.3934426,2287869.7085245904,0.1684,306080653977.0,,6.0875,0.406,2.32,1.4176211837,1.49,5.135434746094844,91.8355530551,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7426447816661506,0.9851347166305358,0.8396407556519045,425
SH.601212,白银有色,铜,10.11,,1022277638.3934426,2748361.4537704918,1.1314,45835554223.0,,-61.471,2.8836,0.98,8.2176471325,440.2346662109,-1.1989061397517125,69.913080551,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8231650665840817,0.8615670486218644,0.8385258593991949,426
SH.603773,沃格光电,元器件,122.4,,1532733805.0983605,925006.5418032786,14.8322,27507763879.0,,-146.385,26.0478,-4.74,8.4776060131,-112.07,-1.4544241197962462,71.6016718719,2026-03-31,2026-04-23,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8894394549396097,0.7609166924744503,0.838030349953546,427
SZ.300339,润和软件,软件服务,47.98,,1302440827.395246,848002.7808196722,3.4306,32732485565.0,,228.8523,9.1171,2.14,10.2084780318,147.62,-4.038240714703942,37.9722726039,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8640445958501084,0.7974605140910499,0.837410963146485,428
SH.603063,禾望电气,电气设备,62.85,,1629792255.4262295,1026775.666557377,7.1282,25734194640.0,,53.9746,4.9675,0.99,-25.8221185985,-51.48,-4.088130456144731,41.8893784684,2026-03-31,2026-04-11,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8987302570455249,0.7445029420873336,0.8370393310622484,429
SH.603806,福斯特,塑料,19.39,,1012479342.7377049,1504090.926885246,1.8046,46409573888.0,,68.2151,2.9388,1.88,-6.9491004195,-22.27,-0.3777154667890377,19.9782340527,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8197584391452462,0.8628058222359863,0.8369773923815422,430
SZ.300166,东方国信,软件服务,21.44,,2638675217.732787,3289881.752786885,12.5607,19449777376.0,,-86.368,3.4104,-0.47,9.4388648652,0.88,12.788158557106653,44.7710904409,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9504490554351193,0.6646020439764633,0.8361102508516568,431
SZ.000878,云南铜业,铜,23.17,,1022363586.4832788,1319966.231147541,2.8772,43410794316.0,,30.6313,2.4292,4.0,49.6193569848,7.93,-3.6767842086287725,65.4474197837,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8234747599876122,0.8541344069371323,0.8357386187674203,432
SH.600331,宏达股份,农药化肥,19.25,,1097238814.9016395,1433067.5593442624,1.8933,37854128000.0,,-451.572,12.1531,-1.08,-10.5727677743,6.1899816488,6.027632625022291,14.7066697148,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.838649736760607,0.8287395478476308,0.8346856611954165,433
SZ.300209,行云科技,互联网,30.9,,1710455997.96,2190997.5501639345,8.224,24060962025.0,,-308.705,26.803,-2.43,397.8617596356,-12845.4,16.980256055732134,41.6980345778,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9067822855373181,0.7256116444719728,0.8343140291111799,434
SH.603601,再升科技,玻璃,23.53,,3484649452.344262,3752622.3198360656,21.879,17786248918.0,,482.4679,6.5731,0.58,-7.283170967,-57.37,2.416982633344254,12.7668529383,2026-03-31,2026-04-23,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9665531124187055,0.6348714772375348,0.8338804583462371,435
SZ.300085,银之杰,软件服务,47.02,,1739039244.1193442,1040437.3460655737,11.6137,23446332951.000004,,-205.635,55.8655,-5.05,7.468438685,15.72,0.8473332828414518,53.9007011239,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9108082997832146,0.7184886961907712,0.8338804583462371,436
SZ.300179,四方达,矿物制品,51.38,,1636023231.6657376,2616255.8744262294,21.0192,24956495523.0,,244.7891,19.6334,3.44,40.1983326828,25.66,0.7743452349632318,38.0178103044,2026-03-31,2026-04-23,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8990399504490554,0.7361412201920099,0.8338804583462371,437
SZ.300657,弘信电子,元器件,52.08,,1965473742.5144262,1616204.0062295082,22.9464,21777615430.0,,122.1088,15.3286,2.81,1.8548010205,457.57,-2.2904018516764184,78.9617161774,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9250541963456178,0.6968101579436358,0.8337565809848249,438
SH.688300,联瑞新材,矿物制品,183.52,,1041124964.3934426,318140.798852459,5.148,40759999272.0,,135.3058,22.9401,4.11,23.1561250144,13.64,-0.017126079717808603,37.1754839018,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8275007742335089,0.8426757510065036,0.8335707649427068,439
SZ.002493,荣盛石化,化纤,15.24,,776623926.5531148,1348058.2255737705,0.4114,109883864794.0,,35.7323,2.4192,6.26,-19.1343635574,378.46,3.032509217981972,74.940758405,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7587488386497367,0.9436358005574481,0.8327036234128213,440
SZ.002192,融捷股份,小金属,111.18,,2327952793.3111477,618187.1491803279,6.9865,19759760948.0,,36.8169,5.0993,7.5,295.7696705462,1296.26,-0.40866235568556997,22.505988889,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9417776401362651,0.6686280582223598,0.8325178073707029,441
SH.601233,桐昆股份,化纤,24.21,,963885345.2786885,1061200.0493442623,2.1299,48745740530.0,,14.6847,1.2119,4.83,20.2959891656,210.79,-2.0364875279522017,66.28035595,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8086094766181481,0.8671415298854135,0.8320222979250542,442
SZ.002792,通宇通讯,通信设备,53.01,,2075405153.727705,1029305.9981967213,4.9716,20822482193.0,,1223.5858,7.3819,-0.46,11.5707334694,-215.61,9.561697806658328,21.5692581304,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9290802105915144,0.6853515020130071,0.8315887271601115,443
SZ.002414,高德红外,电器仪表,15.15,,926039976.4780327,1511157.1122950818,1.067,54537300099.0,,56.3083,7.3626,5.06,83.0223888938,337.96,-0.3014988547434493,34.4696857713,2026-03-31,2026-04-21,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7996283679157634,0.8789098792195726,0.8313409724372871,444
SZ.300738,奥飞数据,软件服务,28.03,,2100298163.1191804,1879380.47,5.4268,20590482265.0,,118.8003,5.2882,2.41,31.1483258335,79.19,4.331866051763749,74.7379123224,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9306286776091669,0.6822545679777021,0.831279033756581,445
SZ.300015,爱尔眼科,医疗保健,11.08,,821306587.6509836,2829735.4713114756,1.3979,79265871695.0,,23.5135,3.4396,5.25,6.1457961611,12.46,1.446923315833166,32.7197979245,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.771755961598018,0.9197894084855992,0.8309693403530505,446
SZ.002142,宁波银行,银行,33.55,,713342344.9563934,767149.3070491803,0.4808,201079339615.99997,,6.681,0.8649,3.595,10.2135712355,10.3,7.312675712015646,93.2962706243,2026-03-31,2026-04-25,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7345927531743573,0.9752245277175596,0.8308454629916383,447
SH.601658,邮储银行,银行,5.21,,673712350.0655738,3654454.8004918033,0.1405,592068613716.0,,6.7369,0.5735,2.4275,7.6082942605,1.9,11.966337557334992,94.0818563689,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7222050170331372,0.9925673583152679,0.8303499535459895,448
SH.600016,民生银行,银行,3.99,,736284722.2295082,6222034.887377049,0.5435,153238464757.0,,5.2237,0.2663,2.02,2.7408795806,-9.64,-0.031005732152162586,90.9026328964,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7420253948590895,0.9622174047692784,0.830102198823165,449
SH.600027,华电国际,火力发电,5.92,,856685942.3114754,7233795.84557377,2.1438,63168051561.0,,10.655,1.2635,3.39,-9.4324228625,-9.93,3.154938971855657,59.7072510633,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7844533911427687,0.8984205636419944,0.830040260142459,450
SZ.002536,飞龙股份,汽车配件,49.03,,1645622503.2531147,945587.0459016393,11.7022,23796135763.0,,94.3846,6.7756,1.64,-3.3674233177,-52.84,-2.3494752683225304,43.1966150836,2026-03-31,2026-04-23,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9008981108702384,0.7234437906472592,0.8299163827810467,451
SZ.002027,分众传媒,广告包装,6.92,,815432916.8231148,4998187.972295082,0.6249,78565566509.0,,21.8194,5.0866,12.13,2.0092691701,57.65,1.195129873546642,25.3027749155,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7698978011768349,0.9191700216785382,0.8296066893775162,452
SH.688390,固德威,电气设备,149.17,,1178073075.9672132,248356.67344262294,3.2503,32650547610.0,,123.4817,11.4768,3.64,25.4217504955,462.042710949,-0.8035890114141007,71.3314696995,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8519665531124188,0.7959120470733974,0.8295447506968102,453
SH.688472,阿特斯,电气设备,16.05,,970158567.9180328,1742698.3090163933,3.3057,43426230135.0,,29.1857,1.8373,2.21,-16.9599799774,999.1,-0.3028493173628949,62.4885621885,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.80984825023227,0.8544441003406628,0.8276865902756271,454
SZ.000962,东方钽业,小金属,66.46,,1201095388.2959018,693531.782295082,5.0786,31188719616.0,,121.7834,7.7895,1.7,41.0774004547,-3.82,-4.02518186874208,23.5337938928,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8544441003406628,0.7872406317745432,0.8275627129142149,455
SH.688268,华特气体,化工原料,208.27,,1497405037.5081968,277464.8537704918,13.8381,25469915134.0,,204.0315,11.0761,1.67,13.7041673687,-23.7,1.562068748109737,41.7175341036,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8841746670795912,0.74233508826262,0.8274388355528026,456
SH.600141,兴发集团,农药化肥,40.78,,1074229933.918033,664920.7862295082,3.355,35523430173.0,,24.7018,1.4201,1.14,3.08895468,-17.37,-4.322427743202438,48.4997471299,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8364818829358934,0.8132548776711056,0.8271910808299783,457
SH.603067,振华股份,化工原料,46.72,,1270894273.7213116,953463.8740983607,7.7633,29049951784.0,,43.7979,6.8853,3.21,17.1283362461,3.61,-1.0361482382551304,40.4817820326,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8615670486218644,0.77299473521214,0.8261381232579748,458
SZ.002957,科瑞技术,专用机械,66.69,,1353450327.6181967,1173848.8395081966,7.4694,27151866427.000004,,91.037,8.2026,2.12,15.4213466627,56.87,2.2588172681903766,45.566061413,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8702384639207185,0.7593682254567977,0.8258903685351502,459
SZ.002797,第一创业,证券,8.0,,1328450571.8886886,3482355.5516393445,2.6184,27735840000.0,,30.127,1.5691,1.13,28.21,67.14,3.6190322058787063,69.6534802646,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8677609166924745,0.7627748528956333,0.8257664911737379,460
SZ.002379,宏桥控股,铝,32.28,,673823321.0840983,792675.1811475409,3.7709,253324937847.0,,10.2655,5.168,13.81,3.205088824,37.56,1.3670032282671924,52.3603610116,2026-03-31,2026-04-25,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7228244038401982,0.9795602353669867,0.8255187364509136,461
SZ.300251,光线传媒,影视音像,17.48,,1068210775.6877049,1451461.0855737706,1.1672,35408412374.0,,22.368,3.691,0.23,-93.5918186359,-98.85,-0.9248740354208324,9.0801725567,2026-03-31,2026-04-22,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8340043357076494,0.8126354908640446,0.8254567977702074,462
SZ.002130,沃尔核材,电气设备,27.51,,1247527459.1463933,1357537.9126229507,4.4611,29341639108.0,,26.0869,3.2065,2.6,15.5199367094,-7.63,0.19734647001302416,35.8258463678,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8587798079900898,0.774852895633323,0.8252090430473831,463
SH.600172,黄河旋风,矿物制品,15.04,,1821510075.2786884,8462034.310655737,21.7338,20882831212.0,,-20.633,45.042,-18.86,23.6334770065,42.3417140491,-0.4836733365533743,92.7832923305,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9160730876432333,0.6875193558377206,0.8246515949210282,464
SH.600821,金开新能,新型电力,11.25,,2954810487.803279,5770881.481147542,13.8861,16958341095.0,,162.2,1.881,-0.21,-12.3920461909,-115.95,-31.86736556867986,72.6351677272,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.9609786311551564,0.6193868070610096,0.8243419015174976,465
SH.688308,欧科亿,机械基件,159.75,,1449794877.7540984,401682.7881967213,7.8191,25365377853.0,,84.5958,8.9544,6.99,113.4933073947,2560.71,-1.0750389559636009,38.0957997418,2026-03-31,2026-04-24,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8792195726231031,0.741096314648498,0.8239702694332611,466
SH.688271,联影医疗,医疗保健,123.82,,758479022.8196721,232404.89327868854,0.8264,91959548301.0,,48.4485,4.1872,1.83,17.3376279997,7.78,-2.404545858446062,33.9650504918,2026-03-31,2026-04-29,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7522452771755962,0.9315577578197585,0.8239702694332611,467
SZ.301236,软通动力,软件服务,48.63,,949907736.9618032,645643.9672131147,6.4561,43043170262.0,,798.4125,3.2246,-2.82,15.7866555436,-76.99,9.837740618526277,58.3976786967,2026-03-31,2026-04-25,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.804893155775782,0.8519665531124188,0.8237225147104367,468
SZ.002821,凯莱英,生物制药,130.08,,941779928.1478688,192495.7280327869,1.4163,43167863911.0,,38.88,2.4045,1.71,16.9108395592,-6.82,1.7306169180488025,13.2490191109,2026-03-31,2026-04-28,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.8027253019510684,0.8532053267265407,0.8229173118612574,469
SH.600029,南方航空,空运,6.63,,755185619.1147541,4659890.8806557385,0.5752,94410247822.99998,,30.603,2.5474,4.07,10.079019513,298.2597054886,3.276164753544902,83.9661831819,2026-03-31,2026-04-30,local_history_sqlite,2026-06-04,2026-06-04,0,0.9566047561187294,61,0.7494580365438216,0.933106224837411,0.8229173118612574,470
