date,trade_cash_flow,exposure,daily_pnl,buy_amount,sell_amount,trade_cost,account_total_assets,stock_assets,cash_assets,profit,profit_rate,fold,selected_params,strategy_daily_return,fold_start_asset,fold_end_asset,strategy_asset,strategy_profit_rate_continuous,benchmark_daily_return,benchmark_asset,benchmark_profit_rate_continuous,excess_asset,excess_profit_rate
2018-09-04,0.0,0.3085532501591655,4613.186744220977,0.0,0.0,0.0,1034118.3568221153,319080.5800467193,715037.776775396,34118.35682211525,0.0341183568221152,1,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0044809748200409505,1000000.0,1193255.336663864,1034118.3568221153,0.03411835682211528,0.012667754423779654,1011197.4508890327,0.011197450889032678,22920.90593308257,0.022920905933082603
2018-09-05,0.0,0.3085532501591655,-7787.273868485387,0.0,0.0,0.0,1026331.0829536298,316677.79138471856,709653.2915689112,26331.082953629782,0.0263310829536298,1,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.007530350677088848,1000000.0,1193255.336663864,1026331.0829536299,0.026331082953629847,-0.019548738071880956,991429.8167826493,-0.008570183217350702,34901.26617098064,0.03490126617098055
2018-09-06,0.0,0.3085532501591655,2996.7515009595218,0.0,0.0,0.0,1029327.8344545894,317602.44880025904,711725.3856543304,29327.834454589407,0.0293278344545893,1,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.002919868208936416,1000000.0,1193255.336663864,1029327.8344545895,0.02932783445458953,-0.010690874250334992,980830.5652833933,-0.019169434716606704,48497.26917119627,0.04849726917119623
2018-09-07,0.0,0.3085532501591655,-6797.849255548226,0.0,0.0,0.0,1022529.9851990412,315504.9503183675,707025.0348806735,22529.985199041083,0.022529985199041,1,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.006604163443370004,1000000.0,1193255.336663864,1022529.9851990413,0.022529985199041258,0.004523611043004916,985267.461259826,-0.014732538740173995,37262.523939215345,0.03726252393921525
2018-09-10,0.0,0.3085532501591655,-3687.57497060029,0.0,0.0,0.0,1018842.4102284408,314367.1370759833,704475.2731524576,18842.410228440887,0.0188424102284407,1,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.0036063245322655035,1000000.0,1193255.336663864,1018842.4102284408,0.018842410228440798,-0.01451349141455427,970967.7904197918,-0.029032209580208135,47874.619808648946,0.04787461980864893
2018-09-11,0.0,0.3085532501591655,12847.916439950966,0.0,0.0,0.0,1031690.3266683918,318331.4034513035,713358.9232170883,31690.32666839182,0.0316903266683918,1,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.012610307846402158,1000000.0,1193255.336663864,1031690.3266683919,0.03169032666839189,-0.0018142021689933063,969206.2585483897,-0.03079374145161029,62484.06812000228,0.06248406812000218
2018-09-12,0.0,0.3085532501591655,-881.3811982547361,0.0,0.0,0.0,1030808.945470137,318059.4504179528,712749.4950521842,30808.945470137056,0.030808945470137,1,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.000854307901772211,1000000.0,1193255.336663864,1030808.945470137,0.030808945470137017,-0.006879204518316029,962538.8904754033,-0.03746110952459669,68270.05499473377,0.06827005499473371
2018-09-13,0.0,0.3085532501591655,10295.29963236708,0.0,0.0,0.0,1041104.2451025042,321236.0985808821,719868.1465216221,41104.24510250415,0.0411042451025041,1,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.009987592441460302,1000000.0,1193255.336663864,1041104.2451025043,0.04110424510250432,0.010786907055836403,972921.7080245893,-0.027078291975410673,68182.53707791492,0.068182537077915
2018-09-14,0.0,0.3085532501591655,-4078.252806635,0.0,0.0,0.0,1037025.9922958692,319977.74042242416,717048.251873445,37025.99229586916,0.0370259922958691,1,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.003917237707770083,1000000.0,1193255.336663864,1037025.9922958694,0.03702599229586934,0.0017055092273610128,974581.0349751251,-0.02541896502487484,62444.95732074429,0.06244495732074418
2018-09-17,0.0,0.3085532501591655,-7220.280274212428,0.0,0.0,0.0,1029805.7120216568,317749.8994767558,712055.8125449009,29805.712021656684,0.0298057120216566,1,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.006962487274043583,1000000.0,1193255.336663864,1029805.7120216568,0.029805712021656827,-0.011464826701294561,963407.6323027669,-0.036592367697233064,66398.0797188899,0.06639807971888989
2018-09-18,0.0,0.3085532501591655,3817.2088110452178,0.0,0.0,0.0,1033622.920832702,318927.71166194003,714695.209170762,33622.92083270196,0.0336229208327019,1,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.0037067271685173875,1000000.0,1193255.336663864,1033622.920832702,0.03362292083270191,0.020128427542653204,982799.5130236122,-0.017200486976387763,50823.40780908975,0.05082340780908967
2018-09-19,107973.06729063192,0.2001172627413477,6826.110313827983,91052.38306823352,199488.37048605128,113.81547883529188,1040449.03114653,208211.8121349308,832237.2190115992,40449.031146529946,0.0404490311465299,1,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.006604062445063397,1000000.0,1193255.336663864,1040449.03114653,0.04044903114652998,0.013167432855268446,995740.4596215412,-0.00425954037845877,44708.57152498874,0.04470857152498875
2018-09-20,0.0,0.2001172627413477,-4836.363352260534,0.0,0.0,0.0,1035612.6677942694,207243.97233925387,828368.6954550155,35612.66779426939,0.0356126677942694,1,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",-0.004648342405519923,1000000.0,1193255.336663864,1035612.6677942694,0.035612667794269415,-0.0007094382456648285,995034.0432567298,-0.004965956743270161,40578.62453753955,0.040578624537539576
2018-09-21,0.0,0.2001172627413477,8650.568368236785,0.0,0.0,0.0,1044263.2361625062,208975.1004022623,835288.1357602439,44263.23616250616,0.0442632361625061,1,"mom20@q0.6,hold_q=0.4,buy_top=5,hold_top=10,rebalance=20d,min_hold=5d,turnover_penalty=0.01,target_vol=0.18",0.008353092461355738,1000000.0,1193255.336663864,1044263.2361625062,0.04426323616250616,0.03031905091340814,1025202.531074805,0.025202531074804968,19060.705087701208,0.01906070508770119
